"REF_DATE","GEO","DGUID","Target population","Sex","Antigen or vaccine","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546047407","12.3.1.7.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047408","12.3.1.7.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047409","12.3.1.7.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546047410","12.3.1.8.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047411","12.3.1.8.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047412","12.3.1.8.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546047413","12.3.1.9.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047414","12.3.1.9.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047415","12.3.1.9.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","Percentage vaccinated","Percent","239","units","0","v1546047416","12.3.1.10.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047417","12.3.1.10.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047418","12.3.1.10.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546047419","12.4.1.9.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047420","12.4.1.9.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047421","12.4.1.9.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546047422","12.4.1.14.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047423","12.4.1.14.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047424","12.4.1.14.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546047425","12.4.2.9.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047426","12.4.2.9.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047427","12.4.2.9.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Men+","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546047428","12.4.2.14.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Men+","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047429","12.4.2.14.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Men+","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047430","12.4.2.14.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Women+","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546047431","12.4.3.9.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Women+","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047432","12.4.3.9.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Women+","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047433","12.4.3.9.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Women+","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546047434","12.4.3.14.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Women+","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047435","12.4.3.14.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 14-year-old children","Women+","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047436","12.4.3.14.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria","Percentage vaccinated","Percent","239","units","0","v1546047437","12.5.1.1.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047438","12.5.1.1.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047439","12.5.1.1.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546047440","12.5.1.2.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047441","12.5.1.2.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047442","12.5.1.2.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546047443","12.5.1.3.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047444","12.5.1.3.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047445","12.5.1.3.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546047446","12.5.1.4.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047447","12.5.1.4.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047448","12.5.1.4.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546047449","12.5.1.5.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047450","12.5.1.5.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047451","12.5.1.5.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546047452","12.5.1.6.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047453","12.5.1.6.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047454","12.5.1.6.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546047455","12.5.1.7.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047456","12.5.1.7.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047457","12.5.1.7.3","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546047458","12.5.1.8.1","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047459","12.5.1.8.2","","..","","","1"
"2011","Yukon","2021A000260","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546047460","12.5.1.8.3","","..","","","1"
