Geography,Year,Immunization Type,Birth Cohort,Immunization Percent,Standard Error,Standard Score,Alberta Percent
Z5.3.A.05,2023,MMR Dose 1 by Age 13,2010,82.2,2.9400000000000004,-4.34,94.95
Z5.3.A.05,2014,MMR Dose 1 by Age 17,1997,95.46000000000001,1.6700000000000002,-0.46,96.23
Z5.3.A.05,2015,MMR Dose 1 by Age 17,1998,93.30000000000001,2.09,-1.53,96.51
Z5.3.A.05,2016,MMR Dose 1 by Age 17,1999,91.27,2.4000000000000004,-2.2600000000000002,96.71000000000001
Z5.3.A.05,2017,MMR Dose 1 by Age 17,2000,93.27,2.02,-1.82,96.94000000000001
Z5.3.A.05,2018,MMR Dose 1 by Age 17,2001,91.69000000000001,2.3000000000000003,-2.3200000000000003,97.03
Z5.3.A.05,2019,MMR Dose 1 by Age 17,2002,94.07,1.9300000000000002,-1.6300000000000001,97.22
Z5.3.A.05,2020,MMR Dose 1 by Age 17,2003,93.89000000000001,1.8,-2.15,97.75
Z5.3.A.05,2021,MMR Dose 1 by Age 17,2004,93.67,1.7700000000000002,-2.35,97.84000000000002
Z5.3.A.05,2022,MMR Dose 1 by Age 17,2005,93.34000000000002,1.85,-2.43,97.83000000000001
Z5.3.A.05,2023,MMR Dose 1 by Age 17,2006,92.37,1.9500000000000002,-2.5,97.27
Z5.3.A.05,2014,MMR Dose 1 by Age 2,2012,67.36999999999999,3.3400000000000003,-6.19,88.05
Z5.3.A.05,2015,MMR Dose 1 by Age 2,2013,71.85,3.4000000000000004,-4.49,87.11000000000001
Z5.3.A.05,2016,MMR Dose 1 by Age 2,2014,67.44000000000001,3.56,-5.57,87.29
Z5.3.A.05,2017,MMR Dose 1 by Age 2,2015,76.43,3.0,-3.54,87.05
Z5.3.A.05,2018,MMR Dose 1 by Age 2,2016,81.62,2.8600000000000003,-1.7900000000000003,86.73
Z5.3.A.05,2019,MMR Dose 1 by Age 2,2017,72.31,3.51,-4.170000000000001,86.96000000000001
Z5.3.A.05,2020,MMR Dose 1 by Age 2,2018,72.21000000000001,3.74,-3.8600000000000003,86.65
Z5.3.A.05,2021,MMR Dose 1 by Age 2,2019,64.73,4.05,-4.56,83.2
Z5.3.A.05,2022,MMR Dose 1 by Age 2,2020,76.06,3.59,-1.6700000000000002,82.07
Z5.3.A.05,2023,MMR Dose 1 by Age 2,2021,69.98,4.21,-2.7800000000000002,81.67
Z5.3.A.05,2014,MMR Dose 2 by Age 13,2001,79.23,3.2,-3.9200000000000004,91.76
Z5.3.A.05,2015,MMR Dose 2 by Age 13,2002,85.28,2.75,-2.33,91.68
Z5.3.A.05,2016,MMR Dose 2 by Age 13,2003,85.55,2.67,-2.1,91.18
Z5.3.A.05,2017,MMR Dose 2 by Age 13,2004,78.19000000000001,3.27,-4.05,91.45
Z5.3.A.05,2018,MMR Dose 2 by Age 13,2005,79.57,3.19,-3.69,91.34000000000002
Z5.3.A.05,2019,MMR Dose 2 by Age 13,2006,78.57,3.16,-4.08,91.46000000000001
Z5.3.A.05,2020,MMR Dose 2 by Age 13,2007,79.60000000000001,2.85,-4.01,91.01
Z5.3.A.05,2021,MMR Dose 2 by Age 13,2008,79.18,2.83,-3.7600000000000002,89.81000000000002
Z5.3.A.05,2022,MMR Dose 2 by Age 13,2009,78.86000000000001,2.9600000000000004,-3.7,89.83000000000001
Z5.3.A.05,2023,MMR Dose 2 by Age 13,2010,77.28,2.9800000000000004,-4.140000000000001,89.61000000000001
Z5.3.A.05,2014,MMR Dose 2 by Age 17,1997,91.98,2.11,-0.21000000000000002,92.41000000000001
Z5.3.A.05,2015,MMR Dose 2 by Age 17,1998,90.98,2.25,-0.78,92.75
Z5.3.A.05,2016,MMR Dose 2 by Age 17,1999,87.91000000000001,2.56,-2.07,93.22
Z5.3.A.05,2017,MMR Dose 2 by Age 17,2000,85.12,2.93,-2.85,93.49000000000001
Z5.3.A.05,2018,MMR Dose 2 by Age 17,2001,81.29,3.04,-3.97,93.37
Z5.3.A.05,2019,MMR Dose 2 by Age 17,2002,87.31000000000002,2.55,-2.45,93.56
Z5.3.A.05,2020,MMR Dose 2 by Age 17,2003,86.93,2.53,-2.9200000000000004,94.32000000000001
Z5.3.A.05,2021,MMR Dose 2 by Age 17,2004,81.78,3.1,-4.05,94.35000000000001
Z5.3.A.05,2022,MMR Dose 2 by Age 17,2005,81.80000000000001,3.09,-3.8200000000000003,93.60000000000001
Z5.3.A.05,2023,MMR Dose 2 by Age 17,2006,79.71000000000001,3.09,-4.170000000000001,92.62
Z5.3.A.05,2023,MMR Dose 2 by Age 2,2021,57.99000000000001,4.44,-2.56,69.32
Z5.3.A.05,2014,MMR Dose 2 by Age 7,2007,68.94000000000001,3.3600000000000003,-3.4600000000000004,80.57
Z5.3.A.05,2015,MMR Dose 2 by Age 7,2008,70.31,3.31,-3.3200000000000003,81.30000000000001
Z5.3.A.05,2016,MMR Dose 2 by Age 7,2009,66.49000000000001,3.4000000000000004,-4.59,82.10000000000001
Z5.3.A.05,2017,MMR Dose 2 by Age 7,2010,69.91000000000001,3.3200000000000003,-3.53,81.63000000000001
Z5.3.A.05,2018,MMR Dose 2 by Age 7,2011,69.05,3.2800000000000002,-3.67,81.08
Z5.3.A.05,2019,MMR Dose 2 by Age 7,2012,69.05,3.2600000000000002,-3.8800000000000003,81.72
Z5.3.A.05,2020,MMR Dose 2 by Age 7,2013,67.21000000000001,3.3200000000000003,-3.13,77.60000000000001
Z5.3.A.05,2021,MMR Dose 2 by Age 7,2014,67.21000000000001,3.54,-2.12,74.73
Z5.3.A.05,2022,MMR Dose 2 by Age 7,2015,66.86,3.29,-2.2,74.08
Z5.3.A.05,2023,MMR Dose 2 by Age 7,2016,64.33,3.4600000000000004,-2.4000000000000004,72.63000000000001
Z5.3.B.04,2014,MMR Dose 1 by Age 13,2001,93.53,2.4800000000000004,-1.1500000000000001,96.38000000000001
Z5.3.B.04,2015,MMR Dose 1 by Age 13,2002,96.92,1.31,0.31000000000000005,96.51
Z5.3.B.04,2016,MMR Dose 1 by Age 13,2003,93.07,2.05,-1.7500000000000002,96.66000000000001
Z5.3.B.04,2017,MMR Dose 1 by Age 13,2004,89.4,2.37,-3.17,96.92
Z5.3.B.04,2018,MMR Dose 1 by Age 13,2005,92.37,2.18,-2.17,97.09
Z5.3.B.04,2019,MMR Dose 1 by Age 13,2006,84.93,2.49,-4.7700000000000005,96.81000000000002
Z5.3.B.04,2020,MMR Dose 1 by Age 13,2007,88.79,2.35,-3.2,96.30000000000001
Z5.3.B.04,2021,MMR Dose 1 by Age 13,2008,90.65,1.9700000000000002,-2.54,95.64000000000001
Z5.3.B.04,2022,MMR Dose 1 by Age 13,2009,88.23,2.25,-3.12,95.25
Z5.3.B.04,2023,MMR Dose 1 by Age 13,2010,89.99000000000001,1.9300000000000002,-2.57,94.95
Z5.3.B.04,2014,MMR Dose 1 by Age 17,1997,93.16000000000001,2.3400000000000003,-1.31,96.23
Z5.3.B.04,2015,MMR Dose 1 by Age 17,1998,86.59,3.24,-3.06,96.51
Z5.3.B.04,2016,MMR Dose 1 by Age 17,1999,94.23,2.08,-1.1900000000000002,96.71000000000001
Z5.3.B.04,2017,MMR Dose 1 by Age 17,2000,95.60000000000001,1.7900000000000003,-0.7500000000000001,96.94000000000001
Z5.3.B.04,2018,MMR Dose 1 by Age 17,2001,94.2,2.27,-1.2500000000000002,97.03
Z5.3.B.04,2019,MMR Dose 1 by Age 17,2002,97.08,1.2500000000000002,-0.11,97.22
Z5.3.B.04,2020,MMR Dose 1 by Age 17,2003,94.33000000000001,1.7700000000000002,-1.9300000000000002,97.75
Z5.3.B.04,2021,MMR Dose 1 by Age 17,2004,90.18,2.2600000000000002,-3.3800000000000003,97.84000000000002
Z5.3.B.04,2022,MMR Dose 1 by Age 17,2005,93.57,1.9400000000000002,-2.19,97.83000000000001
Z5.3.B.04,2023,MMR Dose 1 by Age 17,2006,85.62,2.43,-4.800000000000001,97.27
Z5.3.B.04,2014,MMR Dose 1 by Age 2,2012,79.83000000000001,2.61,-3.15,88.05
Z5.3.B.04,2015,MMR Dose 1 by Age 2,2013,81.42,2.37,-2.41,87.11000000000001
Z5.3.B.04,2016,MMR Dose 1 by Age 2,2014,79.57,2.31,-3.3400000000000003,87.29
Z5.3.B.04,2017,MMR Dose 1 by Age 2,2015,81.63000000000001,2.31,-2.35,87.05
Z5.3.B.04,2018,MMR Dose 1 by Age 2,2016,81.51,2.3800000000000003,-2.2,86.73
Z5.3.B.04,2019,MMR Dose 1 by Age 2,2017,84.36000000000001,2.24,-1.1600000000000001,86.96000000000001
Z5.3.B.04,2020,MMR Dose 1 by Age 2,2018,80.25,2.43,-2.63,86.65
Z5.3.B.04,2021,MMR Dose 1 by Age 2,2019,73.12,2.7800000000000002,-3.63,83.2
Z5.3.B.04,2022,MMR Dose 1 by Age 2,2020,72.91000000000001,2.97,-3.09,82.07
Z5.3.B.04,2023,MMR Dose 1 by Age 2,2021,76.01,2.81,-2.01,81.67
Z5.3.B.04,2014,MMR Dose 2 by Age 13,2001,90.26,2.49,-0.6000000000000001,91.76
Z5.3.B.04,2015,MMR Dose 2 by Age 13,2002,90.79,2.11,-0.42000000000000004,91.68
Z5.3.B.04,2016,MMR Dose 2 by Age 13,2003,84.10000000000001,2.8400000000000003,-2.49,91.18
Z5.3.B.04,2017,MMR Dose 2 by Age 13,2004,85.96000000000001,2.43,-2.2600000000000002,91.45
Z5.3.B.04,2018,MMR Dose 2 by Age 13,2005,86.69000000000001,2.3200000000000003,-2.01,91.34000000000002
Z5.3.B.04,2019,MMR Dose 2 by Age 13,2006,77.84000000000002,2.55,-5.3500000000000005,91.46000000000001
Z5.3.B.04,2020,MMR Dose 2 by Age 13,2007,81.07,2.57,-3.87,91.01
Z5.3.B.04,2021,MMR Dose 2 by Age 13,2008,84.34000000000002,2.22,-2.4600000000000004,89.81000000000002
Z5.3.B.04,2022,MMR Dose 2 by Age 13,2009,85.96000000000001,2.06,-1.8800000000000001,89.83000000000001
Z5.3.B.04,2023,MMR Dose 2 by Age 13,2010,85.10000000000001,1.9700000000000002,-2.29,89.61000000000001
Z5.3.B.04,2014,MMR Dose 2 by Age 17,1997,89.59,2.59,-1.09,92.41000000000001
Z5.3.B.04,2015,MMR Dose 2 by Age 17,1998,85.34000000000002,3.11,-2.3800000000000003,92.75
Z5.3.B.04,2016,MMR Dose 2 by Age 17,1999,92.65,2.1,-0.27,93.22
Z5.3.B.04,2017,MMR Dose 2 by Age 17,2000,91.14000000000001,2.3000000000000003,-1.02,93.49000000000001
Z5.3.B.04,2018,MMR Dose 2 by Age 17,2001,90.69000000000001,2.4200000000000004,-1.11,93.37
Z5.3.B.04,2019,MMR Dose 2 by Age 17,2002,92.24000000000001,1.8800000000000001,-0.7100000000000001,93.56
Z5.3.B.04,2020,MMR Dose 2 by Age 17,2003,86.23,2.62,-3.09,94.32000000000001
Z5.3.B.04,2021,MMR Dose 2 by Age 17,2004,87.5,2.29,-3.0,94.35000000000001
Z5.3.B.04,2022,MMR Dose 2 by Age 17,2005,89.22,2.07,-2.12,93.60000000000001
Z5.3.B.04,2023,MMR Dose 2 by Age 17,2006,78.52,2.51,-5.61,92.62
Z5.3.B.04,2023,MMR Dose 2 by Age 2,2021,66.48,3.08,-0.92,69.32
Z5.3.B.04,2014,MMR Dose 2 by Age 7,2007,66.67,3.24,-4.29,80.57
Z5.3.B.04,2015,MMR Dose 2 by Age 7,2008,67.97,2.99,-4.46,81.30000000000001
Z5.3.B.04,2016,MMR Dose 2 by Age 7,2009,72.44000000000001,2.8200000000000003,-3.43,82.10000000000001
Z5.3.B.04,2017,MMR Dose 2 by Age 7,2010,73.02,2.62,-3.29,81.63000000000001
Z5.3.B.04,2018,MMR Dose 2 by Age 7,2011,69.49000000000001,2.53,-4.58,81.08
Z5.3.B.04,2019,MMR Dose 2 by Age 7,2012,74.54,2.4200000000000004,-2.9600000000000004,81.72
Z5.3.B.04,2020,MMR Dose 2 by Age 7,2013,72.16000000000001,2.51,-2.17,77.60000000000001
Z5.3.B.04,2021,MMR Dose 2 by Age 7,2014,69.04,2.4800000000000004,-2.29,74.73
Z5.3.B.04,2022,MMR Dose 2 by Age 7,2015,66.57,2.62,-2.87,74.08
Z5.3.B.04,2023,MMR Dose 2 by Age 7,2016,67.11000000000001,2.62,-2.11,72.63000000000001
Z5.4.A.01,2014,MMR Dose 1 by Age 13,2001,90.77,5.59,-1.0,96.38000000000001
Z5.4.A.01,2015,MMR Dose 1 by Age 13,2002,97.36000000000001,3.35,0.26,96.51
Z5.4.A.01,2016,MMR Dose 1 by Age 13,2003,97.71000000000001,2.83,0.37000000000000005,96.66000000000001
Z5.4.A.01,2017,MMR Dose 1 by Age 13,2004,92.76,5.59,-0.7400000000000001,96.92
Z5.4.A.01,2018,MMR Dose 1 by Age 13,2005,96.21000000000001,4.71,-0.19,97.09
Z5.4.A.01,2019,MMR Dose 1 by Age 13,2006,96.83000000000001,3.71,0.0,96.81000000000002
Z5.4.A.01,2020,MMR Dose 1 by Age 13,2007,97.13000000000001,2.66,0.31000000000000005,96.30000000000001
Z5.4.A.01,2021,MMR Dose 1 by Age 13,2008,96.43,2.71,0.29000000000000004,95.64000000000001
Z5.4.A.01,2022,MMR Dose 1 by Age 13,2009,98.31000000000002,2.18,1.4000000000000001,95.25
Z5.4.A.01,2023,MMR Dose 1 by Age 13,2010,95.35000000000001,3.64,0.11,94.95
Z5.4.A.01,2014,MMR Dose 1 by Age 17,1997,98.21000000000001,2.25,0.88,96.23
Z5.4.A.01,2015,MMR Dose 1 by Age 17,1998,99.18,1.1400000000000001,2.3600000000000003,96.51
Z5.4.A.01,2016,MMR Dose 1 by Age 17,1999,94.41000000000001,4.34,-0.53,96.71000000000001
Z5.4.A.01,2017,MMR Dose 1 by Age 17,2000,81.84000000000002,8.47,-1.7800000000000002,96.94000000000001
Z5.4.A.01,2018,MMR Dose 1 by Age 17,2001,90.77,5.59,-1.12,97.03
Z5.4.A.01,2019,MMR Dose 1 by Age 17,2002,97.36000000000001,3.35,0.04,97.22
Z5.4.A.01,2020,MMR Dose 1 by Age 17,2003,97.71000000000001,2.83,-0.01,97.75
Z5.4.A.01,2021,MMR Dose 1 by Age 17,2004,97.34000000000002,3.3600000000000003,-0.15000000000000002,97.84000000000002
Z5.4.A.01,2022,MMR Dose 1 by Age 17,2005,96.21000000000001,4.71,-0.34,97.83000000000001
Z5.4.A.01,2023,MMR Dose 1 by Age 17,2006,96.83000000000001,3.71,-0.12000000000000001,97.27
Z5.4.A.01,2014,MMR Dose 1 by Age 2,2012,88.63000000000001,6.71,0.09,88.05
Z5.4.A.01,2015,MMR Dose 1 by Age 2,2013,92.55,5.24,1.04,87.11000000000001
Z5.4.A.01,2016,MMR Dose 1 by Age 2,2014,86.33000000000001,7.56,-0.13,87.29
Z5.4.A.01,2017,MMR Dose 1 by Age 2,2015,96.56,4.3,2.21,87.05
Z5.4.A.01,2018,MMR Dose 1 by Age 2,2016,97.14000000000001,3.6,2.89,86.73
Z5.4.A.01,2019,MMR Dose 1 by Age 2,2017,80.82000000000001,10.750000000000002,-0.5700000000000001,86.96000000000001
Z5.4.A.01,2020,MMR Dose 1 by Age 2,2018,97.18,3.55,2.9600000000000004,86.65
Z5.4.A.01,2021,MMR Dose 1 by Age 2,2019,92.81000000000002,6.470000000000001,1.4900000000000002,83.2
Z5.4.A.01,2022,MMR Dose 1 by Age 2,2020,95.12,6.09,2.14,82.07
Z5.4.A.01,2023,MMR Dose 1 by Age 2,2021,68.64000000000001,13.680000000000001,-0.9500000000000001,81.67
Z5.4.A.01,2014,MMR Dose 2 by Age 13,2001,92.24000000000001,4.82,0.1,91.76
Z5.4.A.01,2015,MMR Dose 2 by Age 13,2002,99.01,1.6300000000000001,4.51,91.68
Z5.4.A.01,2016,MMR Dose 2 by Age 13,2003,97.74000000000001,2.79,2.3600000000000003,91.18
Z5.4.A.01,2017,MMR Dose 2 by Age 13,2004,97.33000000000001,3.4200000000000004,1.7200000000000002,91.45
Z5.4.A.01,2018,MMR Dose 2 by Age 13,2005,89.97,6.15,-0.22,91.34000000000002
Z5.4.A.01,2019,MMR Dose 2 by Age 13,2006,98.49000000000001,2.3200000000000003,3.03,91.46000000000001
Z5.4.A.01,2020,MMR Dose 2 by Age 13,2007,96.28,3.0,1.7600000000000002,91.01
Z5.4.A.01,2021,MMR Dose 2 by Age 13,2008,92.11000000000001,5.32,0.43000000000000005,89.81000000000002
Z5.4.A.01,2022,MMR Dose 2 by Age 13,2009,95.76,4.86,1.2200000000000002,89.83000000000001
Z5.4.A.01,2023,MMR Dose 2 by Age 13,2010,92.52,5.49,0.53,89.61000000000001
Z5.4.A.01,2014,MMR Dose 2 by Age 17,1997,91.06,4.9,-0.27,92.41000000000001
Z5.4.A.01,2015,MMR Dose 2 by Age 17,1998,98.86000000000001,1.4300000000000002,4.28,92.75
Z5.4.A.01,2016,MMR Dose 2 by Age 17,1999,84.80000000000001,6.09,-1.3800000000000001,93.22
Z5.4.A.01,2017,MMR Dose 2 by Age 17,2000,86.41000000000001,7.75,-0.91,93.49000000000001
Z5.4.A.01,2018,MMR Dose 2 by Age 17,2001,92.24000000000001,4.82,-0.24000000000000002,93.37
Z5.4.A.01,2019,MMR Dose 2 by Age 17,2002,99.01,1.6300000000000001,3.35,93.56
Z5.4.A.01,2020,MMR Dose 2 by Age 17,2003,97.74000000000001,2.79,1.2300000000000002,94.32000000000001
Z5.4.A.01,2021,MMR Dose 2 by Age 17,2004,99.02,1.6,2.93,94.35000000000001
Z5.4.A.01,2022,MMR Dose 2 by Age 17,2005,89.97,6.15,-0.59,93.60000000000001
Z5.4.A.01,2023,MMR Dose 2 by Age 17,2006,98.49000000000001,2.3200000000000003,2.53,92.62
Z5.4.A.01,2023,MMR Dose 2 by Age 2,2021,66.57,14.52,-0.19,69.32
Z5.4.A.01,2014,MMR Dose 2 by Age 7,2007,91.45,4.62,2.35,80.57
Z5.4.A.01,2015,MMR Dose 2 by Age 7,2008,87.0,5.890000000000001,0.97,81.30000000000001
Z5.4.A.01,2016,MMR Dose 2 by Age 7,2009,88.47,6.44,0.99,82.10000000000001
Z5.4.A.01,2017,MMR Dose 2 by Age 7,2010,87.66000000000001,6.630000000000001,0.91,81.63000000000001
Z5.4.A.01,2018,MMR Dose 2 by Age 7,2011,79.44000000000001,8.83,-0.19,81.08
Z5.4.A.01,2019,MMR Dose 2 by Age 7,2012,74.69000000000001,9.34,-0.7500000000000001,81.72
Z5.4.A.01,2020,MMR Dose 2 by Age 7,2013,91.46000000000001,5.45,2.54,77.60000000000001
Z5.4.A.01,2021,MMR Dose 2 by Age 7,2014,87.69000000000001,7.24,1.7900000000000003,74.73
Z5.4.A.01,2022,MMR Dose 2 by Age 7,2015,91.75,6.340000000000001,2.79,74.08
Z5.4.A.01,2023,MMR Dose 2 by Age 7,2016,84.86000000000001,7.54,1.62,72.63000000000001
Z5.4.A.02,2014,MMR Dose 1 by Age 13,2001,94.03,1.7000000000000002,-1.3800000000000001,96.38000000000001
Z5.4.A.02,2015,MMR Dose 1 by Age 13,2002,97.24000000000001,1.12,0.6500000000000001,96.51
Z5.4.A.02,2016,MMR Dose 1 by Age 13,2003,94.05,1.7100000000000002,-1.52,96.66000000000001
Z5.4.A.02,2017,MMR Dose 1 by Age 13,2004,95.72,1.33,-0.91,96.92
Z5.4.A.02,2018,MMR Dose 1 by Age 13,2005,90.88000000000001,2.11,-2.9400000000000004,97.09
Z5.4.A.02,2019,MMR Dose 1 by Age 13,2006,95.88000000000001,1.3900000000000001,-0.6700000000000002,96.81000000000002
Z5.4.A.02,2020,MMR Dose 1 by Age 13,2007,94.56,1.52,-1.1400000000000001,96.30000000000001
Z5.4.A.02,2021,MMR Dose 1 by Age 13,2008,88.61000000000001,2.37,-2.97,95.64000000000001
Z5.4.A.02,2022,MMR Dose 1 by Age 13,2009,91.69000000000001,1.82,-1.9500000000000002,95.25
Z5.4.A.02,2023,MMR Dose 1 by Age 13,2010,93.04,1.7400000000000002,-1.1,94.95
Z5.4.A.02,2014,MMR Dose 1 by Age 17,1997,96.37,1.1900000000000002,0.12000000000000001,96.23
Z5.4.A.02,2015,MMR Dose 1 by Age 17,1998,95.49000000000001,1.4000000000000001,-0.7200000000000001,96.51
Z5.4.A.02,2016,MMR Dose 1 by Age 17,1999,97.34000000000002,1.11,0.5700000000000001,96.71000000000001
Z5.4.A.02,2017,MMR Dose 1 by Age 17,2000,95.43,1.4700000000000002,-1.03,96.94000000000001
Z5.4.A.02,2018,MMR Dose 1 by Age 17,2001,95.04,1.4800000000000002,-1.34,97.03
Z5.4.A.02,2019,MMR Dose 1 by Age 17,2002,97.96000000000001,0.9,0.8200000000000001,97.22
Z5.4.A.02,2020,MMR Dose 1 by Age 17,2003,94.36000000000001,1.6500000000000001,-2.05,97.75
Z5.4.A.02,2021,MMR Dose 1 by Age 17,2004,96.26,1.1900000000000002,-1.32,97.84000000000002
Z5.4.A.02,2022,MMR Dose 1 by Age 17,2005,92.21000000000001,1.9400000000000002,-2.9000000000000004,97.83000000000001
Z5.4.A.02,2023,MMR Dose 1 by Age 17,2006,96.08,1.34,-0.89,97.27
Z5.4.A.02,2014,MMR Dose 1 by Age 2,2012,85.43,2.63,-0.99,88.05
Z5.4.A.02,2015,MMR Dose 1 by Age 2,2013,82.97,2.79,-1.4800000000000002,87.11000000000001
Z5.4.A.02,2016,MMR Dose 1 by Age 2,2014,82.23,2.59,-1.9600000000000002,87.29
Z5.4.A.02,2017,MMR Dose 1 by Age 2,2015,81.73,2.71,-1.9700000000000002,87.05
Z5.4.A.02,2018,MMR Dose 1 by Age 2,2016,78.06,2.9600000000000004,-2.93,86.73
Z5.4.A.02,2019,MMR Dose 1 by Age 2,2017,79.14000000000001,3.07,-2.54,86.96000000000001
Z5.4.A.02,2020,MMR Dose 1 by Age 2,2018,77.63000000000001,2.9600000000000004,-3.05,86.65
Z5.4.A.02,2021,MMR Dose 1 by Age 2,2019,72.42,3.25,-3.31,83.2
Z5.4.A.02,2022,MMR Dose 1 by Age 2,2020,69.16000000000001,3.43,-3.7600000000000002,82.07
Z5.4.A.02,2023,MMR Dose 1 by Age 2,2021,67.25,4.08,-3.53,81.67
Z5.4.A.02,2014,MMR Dose 2 by Age 13,2001,87.01,2.54,-1.87,91.76
Z5.4.A.02,2015,MMR Dose 2 by Age 13,2002,87.22,2.8000000000000003,-1.59,91.68
Z5.4.A.02,2016,MMR Dose 2 by Age 13,2003,83.99000000000001,2.87,-2.5,91.18
Z5.4.A.02,2017,MMR Dose 2 by Age 13,2004,89.61000000000001,2.12,-0.8700000000000001,91.45
Z5.4.A.02,2018,MMR Dose 2 by Age 13,2005,81.64000000000001,2.91,-3.3400000000000003,91.34000000000002
Z5.4.A.02,2019,MMR Dose 2 by Age 13,2006,89.76,2.24,-0.76,91.46000000000001
Z5.4.A.02,2020,MMR Dose 2 by Age 13,2007,82.08,2.75,-3.24,91.01
Z5.4.A.02,2021,MMR Dose 2 by Age 13,2008,83.85000000000001,2.66,-2.24,89.81000000000002
Z5.4.A.02,2022,MMR Dose 2 by Age 13,2009,83.98,2.4800000000000004,-2.3600000000000003,89.83000000000001
Z5.4.A.02,2023,MMR Dose 2 by Age 13,2010,85.18,2.47,-1.7900000000000003,89.61000000000001
Z5.4.A.02,2014,MMR Dose 2 by Age 17,1997,90.03,2.12,-1.12,92.41000000000001
Z5.4.A.02,2015,MMR Dose 2 by Age 17,1998,91.92,1.82,-0.46,92.75
Z5.4.A.02,2016,MMR Dose 2 by Age 17,1999,93.75,1.7300000000000002,0.31000000000000005,93.22
Z5.4.A.02,2017,MMR Dose 2 by Age 17,2000,89.85000000000001,2.35,-1.55,93.49000000000001
Z5.4.A.02,2018,MMR Dose 2 by Age 17,2001,89.69000000000001,2.21,-1.6700000000000002,93.37
Z5.4.A.02,2019,MMR Dose 2 by Age 17,2002,89.03,2.59,-1.7500000000000002,93.56
Z5.4.A.02,2020,MMR Dose 2 by Age 17,2003,85.80000000000001,2.69,-3.17,94.32000000000001
Z5.4.A.02,2021,MMR Dose 2 by Age 17,2004,90.88000000000001,1.9500000000000002,-1.7700000000000002,94.35000000000001
Z5.4.A.02,2022,MMR Dose 2 by Age 17,2005,85.72,2.6,-3.04,93.60000000000001
Z5.4.A.02,2023,MMR Dose 2 by Age 17,2006,90.21000000000001,2.19,-1.1,92.62
Z5.4.A.02,2023,MMR Dose 2 by Age 2,2021,53.42000000000001,4.3,-3.69,69.32
Z5.4.A.02,2014,MMR Dose 2 by Age 7,2007,70.19000000000001,3.37,-3.08,80.57
Z5.4.A.02,2015,MMR Dose 2 by Age 7,2008,73.34,3.27,-2.4400000000000004,81.30000000000001
Z5.4.A.02,2016,MMR Dose 2 by Age 7,2009,78.73,2.79,-1.2100000000000002,82.10000000000001
Z5.4.A.02,2017,MMR Dose 2 by Age 7,2010,75.0,3.1,-2.14,81.63000000000001
Z5.4.A.02,2018,MMR Dose 2 by Age 7,2011,73.16000000000001,3.17,-2.49,81.08
Z5.4.A.02,2019,MMR Dose 2 by Age 7,2012,69.69000000000001,3.37,-3.57,81.72
Z5.4.A.02,2020,MMR Dose 2 by Age 7,2013,78.93,2.97,0.45,77.60000000000001
Z5.4.A.02,2021,MMR Dose 2 by Age 7,2014,74.36999999999999,2.97,-0.12000000000000001,74.73
Z5.4.A.02,2022,MMR Dose 2 by Age 7,2015,66.55,3.3800000000000003,-2.23,74.08
Z5.4.A.02,2023,MMR Dose 2 by Age 7,2016,67.54,3.4800000000000004,-1.4600000000000002,72.63000000000001
Z5.4.A.03,2014,MMR Dose 1 by Age 13,2001,96.10000000000001,1.9500000000000002,-0.14,96.38000000000001
Z5.4.A.03,2015,MMR Dose 1 by Age 13,2002,97.86000000000001,1.57,0.8600000000000001,96.51
Z5.4.A.03,2016,MMR Dose 1 by Age 13,2003,93.52,3.15,-1.0,96.66000000000001
Z5.4.A.03,2017,MMR Dose 1 by Age 13,2004,95.99000000000001,1.8900000000000001,-0.49,96.92
Z5.4.A.03,2018,MMR Dose 1 by Age 13,2005,95.21000000000001,2.3800000000000003,-0.79,97.09
Z5.4.A.03,2019,MMR Dose 1 by Age 13,2006,94.9,2.2600000000000002,-0.8500000000000001,96.81000000000002
Z5.4.A.03,2020,MMR Dose 1 by Age 13,2007,95.10000000000001,1.9900000000000002,-0.6000000000000001,96.30000000000001
Z5.4.A.03,2021,MMR Dose 1 by Age 13,2008,94.96000000000001,2.18,-0.31000000000000005,95.64000000000001
Z5.4.A.03,2022,MMR Dose 1 by Age 13,2009,96.65,1.54,0.91,95.25
Z5.4.A.03,2023,MMR Dose 1 by Age 13,2010,96.27,1.7300000000000002,0.76,94.95
Z5.4.A.03,2014,MMR Dose 1 by Age 17,1997,90.12,3.11,-1.9600000000000002,96.23
Z5.4.A.03,2015,MMR Dose 1 by Age 17,1998,94.64000000000001,2.83,-0.6600000000000001,96.51
Z5.4.A.03,2016,MMR Dose 1 by Age 17,1999,95.58,2.41,-0.47000000000000003,96.71000000000001
Z5.4.A.03,2017,MMR Dose 1 by Age 17,2000,98.47,1.2200000000000002,1.2600000000000002,96.94000000000001
Z5.4.A.03,2018,MMR Dose 1 by Age 17,2001,96.10000000000001,1.9500000000000002,-0.48000000000000004,97.03
Z5.4.A.03,2019,MMR Dose 1 by Age 17,2002,98.47,1.2400000000000002,1.01,97.22
Z5.4.A.03,2020,MMR Dose 1 by Age 17,2003,95.36000000000001,2.74,-0.8700000000000001,97.75
Z5.4.A.03,2021,MMR Dose 1 by Age 17,2004,97.22,1.5,-0.41000000000000003,97.84000000000002
