model_no,k_name,l1,l2,b,meas_error,lppd_exact
316,ksqexp,1.25,0.5,0.5,0.5,-41.27732308591716
317,ksqexp,1.25,0.5,0.5,0.1,-29.29578361716781
318,ksqexp,1.25,0.5,0.5,0.05,-422.028812892342
319,ksqexp,1.25,0.5,0.5,0.01,-9025.018188513592
320,ksqexp,1.25,0.5,0.5,0,-713905709353.7651
321,ksqexp,1.25,0.5,1,0.5,-41.282964755400705
322,ksqexp,1.25,0.5,1,0.1,-28.38659841873681
323,ksqexp,1.25,0.5,1,0.05,-394.87736487164545
324,ksqexp,1.25,0.5,1,0.01,-8282.822913058508
325,ksqexp,1.25,0.5,1,0,-600960305675.1188
326,ksqexp,1.25,0.5,1.5,0.5,-41.69514188929008
327,ksqexp,1.25,0.5,1.5,0.1,-28.003112441105845
328,ksqexp,1.25,0.5,1.5,0.05,-367.93948519081727
329,ksqexp,1.25,0.5,1.5,0.01,-8051.462636976802
330,ksqexp,1.25,0.5,1.5,0,-554236715546.134
331,ksqexp,1.25,1,0.5,0.5,-41.940001247877554
332,ksqexp,1.25,1,0.5,0.1,17.475632626891464
333,ksqexp,1.25,1,0.5,0.05,-153.77536109663703
334,ksqexp,1.25,1,0.5,0.01,-7185.369331643819
335,ksqexp,1.25,1,0.5,0,-543434399878.32825
336,ksqexp,1.25,1,1,0.5,-43.58228905325074
337,ksqexp,1.25,1,1,0.1,27.625486736712762
338,ksqexp,1.25,1,1,0.05,-140.40171982831612
339,ksqexp,1.25,1,1,0.01,-7181.586421100576
340,ksqexp,1.25,1,1,0,-571942568178.629
341,ksqexp,1.25,1,1.5,0.5,-44.71960486148972
342,ksqexp,1.25,1,1.5,0.1,30.538119337480747
343,ksqexp,1.25,1,1.5,0.05,-135.99531518220374
344,ksqexp,1.25,1,1.5,0.01,-7197.514375151157
345,ksqexp,1.25,1,1.5,0,-592040162171.3273
346,ksqexp,1.25,1.5,0.5,0.5,-43.26451880993369
347,ksqexp,1.25,1.5,0.5,0.1,36.816164477269936
348,ksqexp,1.25,1.5,0.5,0.05,-122.3322659704998
349,ksqexp,1.25,1.5,0.5,0.01,-6953.946242555552
350,ksqexp,1.25,1.5,0.5,0,-627353644737.4901
351,ksqexp,1.25,1.5,1,0.5,-45.1047412534088
352,ksqexp,1.25,1.5,1,0.1,35.510123253066226
353,ksqexp,1.25,1.5,1,0.05,-124.71697433111397
354,ksqexp,1.25,1.5,1,0.01,-6953.556563092138
355,ksqexp,1.25,1.5,1,0,-494041837658.9376
356,ksqexp,1.25,1.5,1.5,0.5,-46.48372517728139
357,ksqexp,1.25,1.5,1.5,0.1,33.60744821552665
358,ksqexp,1.25,1.5,1.5,0.05,-127.35088098527639
359,ksqexp,1.25,1.5,1.5,0.01,-6994.521721836709
360,ksqexp,1.25,1.5,1.5,0,-403578150412.87317
361,ksqexp,1.25,2,0.5,0.5,-43.9364417914242
362,ksqexp,1.25,2,0.5,0.1,36.543539465529
363,ksqexp,1.25,2,0.5,0.05,-118.96099862097273
364,ksqexp,1.25,2,0.5,0.01,-6836.725096731062
365,ksqexp,1.25,2,0.5,0,-99335511608.08252
366,ksqexp,1.25,2,1,0.5,-46.67317682304015
367,ksqexp,1.25,2,1,0.1,31.71583123489517
368,ksqexp,1.25,2,1,0.05,-123.08653236305959
369,ksqexp,1.25,2,1,0.01,-6556.041045174757
370,ksqexp,1.25,2,1,0,-95393243231.27196
371,ksqexp,1.25,2,1.5,0.5,-48.7324032042072
372,ksqexp,1.25,2,1.5,0.1,28.354409958040147
373,ksqexp,1.25,2,1.5,0.05,-127.16760501381418
374,ksqexp,1.25,2,1.5,0.01,-6264.755103504478
375,ksqexp,1.25,2,1.5,0,-90824350719.7823
376,ksqexp,1.25,2.5,0.5,0.5,-45.02419121470112
377,ksqexp,1.25,2.5,0.5,0.1,34.79279239539282
378,ksqexp,1.25,2.5,0.5,0.05,-115.38337419899355
379,ksqexp,1.25,2.5,0.5,0.01,-4780.469688343719
380,ksqexp,1.25,2.5,0.5,0,-30680951119.2292
381,ksqexp,1.25,2.5,1,0.5,-48.63532199745232
382,ksqexp,1.25,2.5,1,0.1,28.244479503590615
383,ksqexp,1.25,2.5,1,0.05,-120.44471949399703
384,ksqexp,1.25,2.5,1,0.01,-4361.238859798562
385,ksqexp,1.25,2.5,1,0,-18031961229.03028
386,ksqexp,1.25,2.5,1.5,0.5,-51.23041163539926
387,ksqexp,1.25,2.5,1.5,0.1,23.6616259232447
388,ksqexp,1.25,2.5,1.5,0.05,-121.12662772704746
389,ksqexp,1.25,2.5,1.5,0.01,-4231.428357829703
390,ksqexp,1.25,2.5,1.5,0,-12777454613.394888
391,ksqexp,1.25,3,0.5,0.5,-46.221602666443815
392,ksqexp,1.25,3,0.5,0.1,34.21973108627788
393,ksqexp,1.25,3,0.5,0.05,-85.94521706420129
394,ksqexp,1.25,3,0.5,0.01,-4070.5964401488127
395,ksqexp,1.25,3,0.5,0,-2654986395.9069166
396,ksqexp,1.25,3,1,0.5,-50.49728609554737
397,ksqexp,1.25,3,1,0.1,27.906872638408593
398,ksqexp,1.25,3,1,0.05,-73.9959506062013
399,ksqexp,1.25,3,1,0.01,-4148.131883112576
400,ksqexp,1.25,3,1,0,-1346812650.6111524
401,ksqexp,1.25,3,1.5,0.5,-53.50808240651028
