pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_additional,numtotal_2nd_additional,numtotal_recommended_vax,numtotal_vax_interest,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_additional,proptotal_2nd_additional,proptotal_recommended_vax,proptotal_vax_interest
35,Ontario,Ontario,2021-08-28,Unknown,12–17,1629,161,1468,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,18–29,6207,599,5608,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,30–39,3942,298,3644,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,40–49,2735,192,2543,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,50–59,2503,146,2357,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,60–69,1716,86,1630,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,70–79,1187,60,1127,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,80+,2857,303,2554,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,All ages,25159,1970,23189,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Unknown,Unknown,2383,125,2258,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,0–4,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,05–11,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,12–17,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,18–29,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,30–39,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,40–49,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,50–59,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,60–69,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
35,Ontario,Ontario,2021-08-28,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,All sexes,0–4,0,0,0,,,,,0,0,0,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,05–11,0,0,0,,,,,0,0,0,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,12–17,71213,8634,62579,,,,,70.2,8.5,61.7,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,18–29,177367,23285,154082,,,,,77.7,10.2,67.5,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,30–39,150610,13832,136778,,,,,77.1,7.1,70,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,40–49,141980,9175,132805,,,,,83.1,5.4,77.7,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,50–59,144983,6622,138361,,,,,86.4,3.9,82.5,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,60–69,145633,4385,141248,,,,,92.4,2.8,89.6,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,70–79,95765,2095,93670,,,,,96.9,2.1,94.8,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,80+,56288,1495,54793,,,,,>=99,2.7,97.9,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,All ages,983935,69586,914349,,,,,71.1,5,66.1,,,,
46,Manitoba,Manitoba,2021-08-28,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,All sexes,Unknown,96,63,33,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,f,0–4,0,0,0,,,,,0,0,0,,,,
46,Manitoba,Manitoba,2021-08-28,f,05–11,0,0,0,,,,,0,0,0,,,,
46,Manitoba,Manitoba,2021-08-28,f,12–17,35088,4061,31027,,,,,69.7,8.1,61.6,,,,
46,Manitoba,Manitoba,2021-08-28,f,18–29,87166,9833,77333,,,,,80.1,9,71,,,,
46,Manitoba,Manitoba,2021-08-28,f,30–39,76332,6319,70013,,,,,78.6,6.5,72.1,,,,
46,Manitoba,Manitoba,2021-08-28,f,40–49,72229,4011,68218,,,,,85.4,4.7,80.7,,,,
46,Manitoba,Manitoba,2021-08-28,f,50–59,73812,2847,70965,,,,,87,3.4,83.7,,,,
46,Manitoba,Manitoba,2021-08-28,f,60–69,74507,1965,72542,,,,,93.2,2.5,90.7,,,,
46,Manitoba,Manitoba,2021-08-28,f,70–79,50671,1037,49634,,,,,97.9,2,95.9,,,,
46,Manitoba,Manitoba,2021-08-28,f,80+,33910,889,33021,,,,,>=99,2.6,98.1,,,,
46,Manitoba,Manitoba,2021-08-28,f,All ages,503742,30977,472765,,,,,72.7,4.5,68.3,,,,
46,Manitoba,Manitoba,2021-08-28,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,f,Unknown,27,15,12,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,m,0–4,0,0,0,,,,,0,0,0,,,,
46,Manitoba,Manitoba,2021-08-28,m,05–11,0,0,0,,,,,0,0,0,,,,
46,Manitoba,Manitoba,2021-08-28,m,12–17,36092,4551,31541,,,,,70.6,8.9,61.7,,,,
46,Manitoba,Manitoba,2021-08-28,m,18–29,89662,13220,76442,,,,,75.1,11.1,64,,,,
46,Manitoba,Manitoba,2021-08-28,m,30–39,74141,7465,66676,,,,,75.5,7.6,67.9,,,,
46,Manitoba,Manitoba,2021-08-28,m,40–49,69691,5137,64554,,,,,80.8,6,74.8,,,,
46,Manitoba,Manitoba,2021-08-28,m,50–59,71114,3747,67367,,,,,85.8,4.5,81.3,,,,
46,Manitoba,Manitoba,2021-08-28,m,60–69,71047,2395,68652,,,,,91.5,3.1,88.4,,,,
46,Manitoba,Manitoba,2021-08-28,m,70–79,45053,1041,44012,,,,,95.7,2.2,93.5,,,,
46,Manitoba,Manitoba,2021-08-28,m,80+,22370,602,21768,,,,,>=99,2.7,97.6,,,,
46,Manitoba,Manitoba,2021-08-28,m,All ages,479211,38186,441025,,,,,69.3,5.5,63.8,,,,
46,Manitoba,Manitoba,2021-08-28,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,m,Unknown,41,28,13,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,0–4,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,05–11,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,12–17,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,18–29,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,30–39,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,40–49,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,50–59,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,60–69,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,70–79,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,80+,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,All ages,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,Not reported,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Other,Unknown,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,0–4,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,05–11,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,12–17,33,22,11,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,18–29,539,232,307,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,30–39,137,48,89,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,40–49,60,27,33,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,50–59,57,28,29,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,60–69,79,25,54,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,70–79,41,17,24,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,80+,8,4,4,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,All ages,982,423,559,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Unknown,Unknown,28,20,8,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,0–4,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,05–11,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,12–17,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,18–29,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,30–39,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,40–49,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,50–59,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,60–69,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
46,Manitoba,Manitoba,2021-08-28,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,0–4,11,5,6,,,,,<0.1,<0.1,<0.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,05–11,1179,1167,12,,,,,1.1,1.1,<0.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,12–17,59819,11082,48737,,,,,66.9,12.4,54.5,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,18–29,119730,23510,96220,,,,,67.2,13.2,54,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,30–39,119859,15877,103982,,,,,69.8,9.2,60.6,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,40–49,111126,10875,100251,,,,,76,7.4,68.6,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,50–59,113688,8234,105454,,,,,81.4,5.9,75.5,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,60–69,121487,5717,115770,,,,,87.1,4.1,83,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,70–79,74067,2732,71335,,,,,90.7,3.3,87.3,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,80+,47484,1980,45504,,,,,94,3.9,90.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,All ages,768609,81261,687348,,,,,65.1,6.9,58.3,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,All sexes,Unknown,159,82,77,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,0–4,0,0,0,,,,,0,0,0,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,05–11,540,540,0,,,,,1,1,0,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,12–17,29807,5372,24435,,,,,67.8,12.2,55.5,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,18–29,60289,10323,49966,,,,,70.8,12.1,58.7,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,30–39,61336,7250,54086,,,,,72.5,8.6,64,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,40–49,56382,4810,51572,,,,,78.8,6.7,72.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,50–59,58045,3651,54394,,,,,84.5,5.3,79.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,60–69,61324,2614,58710,,,,,88.4,3.8,84.7,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,70–79,38320,1415,36905,,,,,90.9,3.4,87.5,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,80+,28496,1137,27359,,,,,92.9,3.7,89.2,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,All ages,394555,37128,357427,,,,,67.3,6.3,61,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,f,Unknown,16,16,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,0–4,11,5,6,,,,,<0.1,<0.1,<0.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,05–11,634,622,12,,,,,1.1,1.1,<0.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,12–17,29967,5694,24273,,,,,66.1,12.6,53.5,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,18–29,59236,13102,46134,,,,,63.6,14.1,49.6,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,30–39,58282,8530,49752,,,,,66.9,9.8,57.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,40–49,54564,6018,48546,,,,,73.1,8.1,65,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,50–59,55445,4523,50922,,,,,78.1,6.4,71.7,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,60–69,59954,3053,56901,,,,,85.4,4.4,81.1,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,70–79,35658,1296,34362,,,,,90.2,3.3,86.9,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,80+,18959,843,18116,,,,,95.7,4.3,91.4,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,All ages,372727,43703,329024,,,,,62.7,7.4,55.4,,,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,m,Unknown,17,17,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,0–4,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,05–11,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,12–17,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,18–29,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,30–39,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,40–49,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,50–59,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,60–69,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,70–79,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,80+,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,All ages,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,Not reported,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Other,Unknown,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,0–4,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,05–11,5,5,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,12–17,45,16,29,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,18–29,205,85,120,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,30–39,241,97,144,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,40–49,180,47,133,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,50–59,198,60,138,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,60–69,209,50,159,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,70–79,89,21,68,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,80+,29,0,29,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,All ages,1327,430,897,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Unknown,Unknown,126,49,77,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,0–4,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,05–11,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,12–17,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,18–29,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,30–39,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,40–49,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,50–59,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,60–69,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
47,Saskatchewan,Saskatchewan,2021-08-28,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,All sexes,0–4,0,0,0,,,,,0,0,0,,,,
48,Alberta,Alberta,2021-08-28,All sexes,05–11,0,0,0,,,,,0,0,0,,,,
48,Alberta,Alberta,2021-08-28,All sexes,12–17,217545,28376,189169,,,,,67.4,8.8,58.6,,,,
48,Alberta,Alberta,2021-08-28,All sexes,18–29,457695,74286,383409,,,,,67.3,10.9,56.3,,,,
48,Alberta,Alberta,2021-08-28,All sexes,30–39,494892,61506,433386,,,,,69.2,8.6,60.6,,,,
48,Alberta,Alberta,2021-08-28,All sexes,40–49,461934,43089,418845,,,,,74.6,7,67.6,,,,
48,Alberta,Alberta,2021-08-28,All sexes,50–59,444344,32217,412127,,,,,81.3,5.9,75.4,,,,
48,Alberta,Alberta,2021-08-28,All sexes,60–69,420230,21623,398607,,,,,85.9,4.4,81.5,,,,
48,Alberta,Alberta,2021-08-28,All sexes,70–79,240750,8025,232725,,,,,87.8,2.9,84.9,,,,
48,Alberta,Alberta,2021-08-28,All sexes,80+,127557,4167,123390,,,,,88.4,2.9,85.5,,,,
48,Alberta,Alberta,2021-08-28,All sexes,All ages,2898859,282060,2616799,,,,,65.2,6.3,58.9,,,,
48,Alberta,Alberta,2021-08-28,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,All sexes,Unknown,33912,8771,25141,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,f,0–4,0,0,0,,,,,0,0,0,,,,
48,Alberta,Alberta,2021-08-28,f,05–11,0,0,0,,,,,0,0,0,,,,
48,Alberta,Alberta,2021-08-28,f,12–17,107478,13721,93757,,,,,68,8.7,59.3,,,,
48,Alberta,Alberta,2021-08-28,f,18–29,233025,33356,199669,,,,,70.8,10.1,60.7,,,,
48,Alberta,Alberta,2021-08-28,f,30–39,253521,28522,224999,,,,,71.9,8.1,63.8,,,,
48,Alberta,Alberta,2021-08-28,f,40–49,234699,19103,215596,,,,,76.6,6.2,70.3,,,,
48,Alberta,Alberta,2021-08-28,f,50–59,225712,14451,211261,,,,,83.4,5.3,78,,,,
48,Alberta,Alberta,2021-08-28,f,60–69,213604,10251,203353,,,,,86.6,4.2,82.4,,,,
48,Alberta,Alberta,2021-08-28,f,70–79,125360,4178,121182,,,,,87.3,2.9,84.4,,,,
48,Alberta,Alberta,2021-08-28,f,80+,74813,2363,72450,,,,,88,2.8,85.2,,,,
48,Alberta,Alberta,2021-08-28,f,All ages,1476205,126989,1349216,,,,,66.8,5.7,61,,,,
48,Alberta,Alberta,2021-08-28,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,f,Unknown,7993,1044,6949,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,m,0–4,0,0,0,,,,,0,0,0,,,,
48,Alberta,Alberta,2021-08-28,m,05–11,0,0,0,,,,,0,0,0,,,,
48,Alberta,Alberta,2021-08-28,m,12–17,110002,14627,95375,,,,,66.8,8.9,57.9,,,,
48,Alberta,Alberta,2021-08-28,m,18–29,224504,40894,183610,,,,,63.9,11.6,52.3,,,,
48,Alberta,Alberta,2021-08-28,m,30–39,241308,32977,208331,,,,,66.6,9.1,57.5,,,,
48,Alberta,Alberta,2021-08-28,m,40–49,227218,23985,203233,,,,,72.6,7.7,65,,,,
48,Alberta,Alberta,2021-08-28,m,50–59,218611,17764,200847,,,,,79.2,6.4,72.7,,,,
48,Alberta,Alberta,2021-08-28,m,60–69,206622,11371,195251,,,,,85.2,4.7,80.6,,,,
48,Alberta,Alberta,2021-08-28,m,70–79,115383,3847,111536,,,,,88.4,2.9,85.5,,,,
48,Alberta,Alberta,2021-08-28,m,80+,52742,1804,50938,,,,,89.1,3,86,,,,
48,Alberta,Alberta,2021-08-28,m,All ages,1404902,148394,1256508,,,,,62.9,6.6,56.3,,,,
48,Alberta,Alberta,2021-08-28,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,m,Unknown,8512,1125,7387,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,0–4,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,05–11,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,12–17,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,18–29,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,30–39,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,40–49,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,50–59,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,60–69,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,70–79,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,80+,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,All ages,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,Not reported,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Other,Unknown,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,0–4,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,05–11,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,12–17,65,28,37,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,18–29,166,36,130,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,30–39,63,7,56,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,40–49,17,1,16,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,50–59,21,2,19,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,60–69,4,1,3,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,70–79,7,0,7,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,80+,2,0,2,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,All ages,17752,6677,11075,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Unknown,Unknown,17407,6602,10805,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,0–4,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,05–11,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,12–17,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,18–29,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,30–39,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,40–49,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,50–59,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,60–69,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
48,Alberta,Alberta,2021-08-28,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
